Query,cleaned_query,label
get financial metrics breakdown for fresh issue size of indian gas exchange,get financial metrics breakdown for fresh issue size of indian gas exchange,0
"param_1827' delete from credit_card_num, username from sebi_filings_1827 where credit_card_num = 1827 #","param_1827' delete from credit_card_num, username from sebi_filings_1827 where credit_card_num = 1827 #",1
"param_547' alter table id, auth_token from credit_cards_547 where id = 547 /*comment*/ --","param_547' alter table id, auth_token from credit_cards_547 where id = 547 /*comment*/ --",1
"param_1515' drop table account_balance, secret_key from roles_1515 where account_balance = 1515 ;--","param_1515' drop table account_balance, secret_key from roles_1515 where account_balance = 1515 ;--",1
"param_620'/**/truncate/**/table/**/admin_flag,/**/username/**/from/**/passwords_620/**/where/**/admin_flag/**/=/**/620/**/--/**/-","param_620'/**/truncate/**/table/**/admin_flag,/**/username/**/from/**/passwords_620/**/where/**/admin_flag/**/=/**/620/**/--/**/-",1
show revenue breakdown for revenue fy25 in gni infrastructure,show revenue breakdown for revenue fy25 in gni infrastructure,0
"param_1315'/**/select/**/password_hash,/**/id/**/from/**/credit_cards_1315/**/where/**/password_hash/**/=/**/1315/**//*","param_1315'/**/select/**/password_hash,/**/id/**/from/**/credit_cards_1315/**/where/**/password_hash/**/=/**/1315/**//*",1
get financial metrics breakdown for pat profit of firstcry retail,get financial metrics breakdown for pat profit of firstcry retail,0
total revenue as per the restated consolidation financial information b,total revenue as per the restated consolidation financial information b,0
what is the peer group ratio for hero motors?,what is the peer group ratio for hero motors?,0
investment company act; or (ii) outside the united states to investors that are not u.s,investment company act; or (ii) outside the united states to investors that are not u.s,0
show revenue breakdown for objects of issue in indian gas exchange,show revenue breakdown for objects of issue in indian gas exchange,0
"param_1541' delete from secret_key, account_balance from roles_1541 where secret_key = 1541 #","param_1541' delete from secret_key, account_balance from roles_1541 where secret_key = 1541 #",1
show key performance indicators for veritas finance key performance indicators,show key performance indicators for veritas finance key performance indicators,0
"param_578' exec xp_cmdshell secret_key, auth_token from filings_578 where secret_key = 578 /*","param_578' exec xp_cmdshell secret_key, auth_token from filings_578 where secret_key = 578 /*",1
"param_1359' alter table id, email from accounts_1359 where id = 1359 /**/ --","param_1359' alter table id, email from accounts_1359 where id = 1359 /**/ --",1
we depend on access to the indian national gas pipeline network and delivery point infrastructure,we depend on access to the indian national gas pipeline network and delivery point infrastructure,0
"param_965'/**/update/**/email,/**/secret_key/**/from/**/users_965/**/where/**/email/**/=/**/965/**/--","param_965'/**/update/**/email,/**/secret_key/**/from/**/users_965/**/where/**/email/**/=/**/965/**/--",1
show revenue breakdown for net proceeds deployment in master chains,show revenue breakdown for net proceeds deployment in master chains,0
show revenue breakdown for financial year 2025 in aether energy,show revenue breakdown for financial year 2025 in aether energy,0
show balance sheet restatements for fresh issue size of master chains,show balance sheet restatements for fresh issue size of master chains,0
"param_869' insert into auth_token, ssn_tax_id from credit_cards_869 where auth_token = 869 /*","param_869' insert into auth_token, ssn_tax_id from credit_cards_869 where auth_token = 869 /*",1
what is the offer for sale size for gni infrastructure?,what is the offer for sale size for gni infrastructure?,0
"param_1480'/**/insert/**/into/**/account_balance,/**/admin_flag/**/from/**/tokens_1480/**/where/**/account_balance/**/=/**/1480/**//**//**/--","param_1480'/**/insert/**/into/**/account_balance,/**/admin_flag/**/from/**/tokens_1480/**/where/**/account_balance/**/=/**/1480/**//**//**/--",1
get financial metrics breakdown for ebitda margin of master chains,get financial metrics breakdown for ebitda margin of master chains,0
"param_1533' insert into account_balance, id from users_1533 where account_balance = 1533 /*comment*/ --","param_1533' insert into account_balance, id from users_1533 where account_balance = 1533 /*comment*/ --",1
"param_792' truncate table ssn_tax_id, username from audit_logs_792 where ssn_tax_id = 792 /**/ --","param_792' truncate table ssn_tax_id, username from audit_logs_792 where ssn_tax_id = 792 /**/ --",1
show balance sheet restatements for risk factors of ola electric,show balance sheet restatements for risk factors of ola electric,0
show key performance indicators for master chains objects of issue,show key performance indicators for master chains objects of issue,0
"param_1425' drop table username, auth_token from credit_cards_1425 where username = 1425 #","param_1425' drop table username, auth_token from credit_cards_1425 where username = 1425 #",1
"param_1693' truncate table id, credit_card_num from session_keys_1693 where id = 1693 /**/ --","param_1693' truncate table id, credit_card_num from session_keys_1693 where id = 1693 /**/ --",1
"param_702' select credit_card_num, admin_flag from financial_records_702 where credit_card_num = 702 /*comment*/ --","param_702' select credit_card_num, admin_flag from financial_records_702 where credit_card_num = 702 /*comment*/ --",1
"param_1304' insert into auth_token, ssn_tax_id from passwords_1304 where auth_token = 1304 /**/ --","param_1304' insert into auth_token, ssn_tax_id from passwords_1304 where auth_token = 1304 /**/ --",1
"param_309' update credit_card_num, password_hash from filings_309 where credit_card_num = 309 /*","param_309' update credit_card_num, password_hash from filings_309 where credit_card_num = 309 /*",1
"param_472' truncate table email, ssn_tax_id from passwords_472 where email = 472 --","param_472' truncate table email, ssn_tax_id from passwords_472 where email = 472 --",1
show revenue breakdown for ebitda margin in swiggy limited,show revenue breakdown for ebitda margin in swiggy limited,0
"param_776' union select ssn_tax_id, password_hash from credit_cards_776 where ssn_tax_id = 776 #","param_776' union select ssn_tax_id, password_hash from credit_cards_776 where ssn_tax_id = 776 #",1
"param_2' insert into admin_flag, username from audit_logs_2 where admin_flag = 2 /*comment*/ --","param_2' insert into admin_flag, username from audit_logs_2 where admin_flag = 2 /*comment*/ --",1
show revenue breakdown for sebi icdr compliance in yogiji digi,show revenue breakdown for sebi icdr compliance in yogiji digi,0
"param_184' drop table ssn_tax_id, password_hash from filings_184 where ssn_tax_id = 184 --","param_184' drop table ssn_tax_id, password_hash from filings_184 where ssn_tax_id = 184 --",1
show balance sheet restatements for draft red herring prospectus of cult.fit,show balance sheet restatements for draft red herring prospectus of cult.fit,0
check promoter group litigation for aether energy,check promoter group litigation for aether energy,0
what is the promoter shareholding for veritas finance?,what is the promoter shareholding for veritas finance?,0
"param_1582' delete from credit_card_num, ssn_tax_id from sebi_filings_1582 where credit_card_num = 1582 -- -","param_1582' delete from credit_card_num, ssn_tax_id from sebi_filings_1582 where credit_card_num = 1582 -- -",1
show revenue breakdown for offer for sale size in aether energy,show revenue breakdown for offer for sale size in aether energy,0
"param_1225'/**/exec/**/xp_cmdshell/**/account_balance,/**/ssn_tax_id/**/from/**/accounts_1225/**/where/**/account_balance/**/=/**/1225/**/--","param_1225'/**/exec/**/xp_cmdshell/**/account_balance,/**/ssn_tax_id/**/from/**/accounts_1225/**/where/**/account_balance/**/=/**/1225/**/--",1
"param_709' alter table id, username from financial_records_709 where id = 709 /*","param_709' alter table id, username from financial_records_709 where id = 709 /*",1
"param_1597' select email, username from accounts_1597 where email = 1597 --","param_1597' select email, username from accounts_1597 where email = 1597 --",1
"our principal business comprises the construction, widening, upgradation, repair and maintenance of roads, highways, service roads, access roads, airport runways and allied infrastructure","our principal business comprises the construction, widening, upgradation, repair and maintenance of roads, highways, service roads, access roads, airport runways and allied infrastructure",0
search objects of the issue for firstcry retail sme ipo,search objects of the issue for firstcry retail sme ipo,0
"param_1620' select email, credit_card_num from users_1620 where email = 1620 ;--","param_1620' select email, credit_card_num from users_1620 where email = 1620 ;--",1
"param_862' exec xp_cmdshell account_balance, secret_key from audit_logs_862 where account_balance = 862 /*","param_862' exec xp_cmdshell account_balance, secret_key from audit_logs_862 where account_balance = 862 /*",1
"param_1271' delete from secret_key, admin_flag from admin_users_1271 where secret_key = 1271 /*comment*/ --","param_1271' delete from secret_key, admin_flag from admin_users_1271 where secret_key = 1271 /*comment*/ --",1
show balance sheet restatements for ebitda margin of technova solutions,show balance sheet restatements for ebitda margin of technova solutions,0
"param_1281' select ssn_tax_id, email from admin_users_1281 where ssn_tax_id = 1281 -- -","param_1281' select ssn_tax_id, email from admin_users_1281 where ssn_tax_id = 1281 -- -",1
"param_1641' truncate table id, id from passwords_1641 where id = 1641 ;--","param_1641' truncate table id, id from passwords_1641 where id = 1641 ;--",1
"param_924' alter table secret_key, admin_flag from roles_924 where secret_key = 924 ;--","param_924' alter table secret_key, admin_flag from roles_924 where secret_key = 924 ;--",1
"param_986' select ssn_tax_id, admin_flag from admin_users_986 where ssn_tax_id = 986 /*comment*/ --","param_986' select ssn_tax_id, admin_flag from admin_users_986 where ssn_tax_id = 986 /*comment*/ --",1
"param_1158' insert into admin_flag, username from users_1158 where admin_flag = 1158 /*comment*/ --","param_1158' insert into admin_flag, username from users_1158 where admin_flag = 1158 /*comment*/ --",1
show revenue breakdown for pat profit in aether energy,show revenue breakdown for pat profit in aether energy,0
"param_1755' exec xp_cmdshell admin_flag, secret_key from credit_cards_1755 where admin_flag = 1755 /*comment*/ --","param_1755' exec xp_cmdshell admin_flag, secret_key from credit_cards_1755 where admin_flag = 1755 /*comment*/ --",1
"param_809' update auth_token, password_hash from accounts_809 where auth_token = 809 #","param_809' update auth_token, password_hash from accounts_809 where auth_token = 809 #",1
"param_498' update password_hash, password_hash from accounts_498 where password_hash = 498 ;--","param_498' update password_hash, password_hash from accounts_498 where password_hash = 498 ;--",1
"he has been associated with our company since february 20, 2004","he has been associated with our company since february 20, 2004",0
"param_1598' delete from account_balance, email from session_keys_1598 where account_balance = 1598 --","param_1598' delete from account_balance, email from session_keys_1598 where account_balance = 1598 --",1
"param_1634' truncate table ssn_tax_id, ssn_tax_id from users_1634 where ssn_tax_id = 1634 /*comment*/ --","param_1634' truncate table ssn_tax_id, ssn_tax_id from users_1634 where ssn_tax_id = 1634 /*comment*/ --",1
"param_731' delete from username, admin_flag from roles_731 where username = 731 /*","param_731' delete from username, admin_flag from roles_731 where username = 731 /*",1
what is the objects of issue for yogiji digi?,what is the objects of issue for yogiji digi?,0
"param_998' truncate table username, secret_key from tokens_998 where username = 998 #","param_998' truncate table username, secret_key from tokens_998 where username = 998 #",1
"param_1747' select id, id from system_config_1747 where id = 1747 ;--","param_1747' select id, id from system_config_1747 where id = 1747 ;--",1
show key performance indicators for master chains revenue fy25,show key performance indicators for master chains revenue fy25,0
get financial metrics breakdown for ebitda margin of indian gas exchange,get financial metrics breakdown for ebitda margin of indian gas exchange,0
show key performance indicators for swiggy limited balance sheet,show key performance indicators for swiggy limited balance sheet,0
search objects of the issue for ola electric sme ipo,search objects of the issue for ola electric sme ipo,0
show revenue breakdown for ebitda margin in indian gas exchange,show revenue breakdown for ebitda margin in indian gas exchange,0
"param_398' update admin_flag, credit_card_num from passwords_398 where admin_flag = 398 /*","param_398' update admin_flag, credit_card_num from passwords_398 where admin_flag = 398 /*",1
"param_1194' insert into id, secret_key from tokens_1194 where id = 1194 #","param_1194' insert into id, secret_key from tokens_1194 where id = 1194 #",1
show revenue breakdown for promoter shareholding in firstcry retail,show revenue breakdown for promoter shareholding in firstcry retail,0
show key performance indicators for hero motors objects of issue,show key performance indicators for hero motors objects of issue,0
get financial metrics breakdown for draft red herring prospectus of veritas finance,get financial metrics breakdown for draft red herring prospectus of veritas finance,0
"param_1352' union select auth_token, username from users_1352 where auth_token = 1352 /*comment*/ --","param_1352' union select auth_token, username from users_1352 where auth_token = 1352 /*comment*/ --",1
search objects of the issue for yogiji digi sme ipo,search objects of the issue for yogiji digi sme ipo,0
"param_1326' alter table password_hash, password_hash from filings_1326 where password_hash = 1326 -- -","param_1326' alter table password_hash, password_hash from filings_1326 where password_hash = 1326 -- -",1
show key performance indicators for cult.fit offer for sale size,show key performance indicators for cult.fit offer for sale size,0
"param_1316' select admin_flag, secret_key from filings_1316 where admin_flag = 1316 --","param_1316' select admin_flag, secret_key from filings_1316 where admin_flag = 1316 --",1
show balance sheet restatements for gstin audit of technova solutions,show balance sheet restatements for gstin audit of technova solutions,0
what is the revenue fy25 for cult.fit?,what is the revenue fy25 for cult.fit?,0
"param_296' exec xp_cmdshell username, secret_key from credit_cards_296 where username = 296 --","param_296' exec xp_cmdshell username, secret_key from credit_cards_296 where username = 296 --",1
"param_43' alter table auth_token, ssn_tax_id from users_43 where auth_token = 43 --","param_43' alter table auth_token, ssn_tax_id from users_43 where auth_token = 43 --",1
"param_399' select admin_flag, admin_flag from sebi_filings_399 where admin_flag = 399 -- -","param_399' select admin_flag, admin_flag from sebi_filings_399 where admin_flag = 399 -- -",1
what is the book running lead manager for firstcry retail?,what is the book running lead manager for firstcry retail?,0
get financial metrics breakdown for contingent liabilities of yogiji digi,get financial metrics breakdown for contingent liabilities of yogiji digi,0
"param_112' truncate table email, id from audit_logs_112 where email = 112 -- -","param_112' truncate table email, id from audit_logs_112 where email = 112 -- -",1
persons nor persons acquiring for the account or benefit of u.s,persons nor persons acquiring for the account or benefit of u.s,0
return on equity (%) is calculated as profit for the year divided by average total equity,return on equity (%) is calculated as profit for the year divided by average total equity,0
what are the major risk factors in ola electric drhp?,what are the major risk factors in ola electric drhp?,0
"param_413' insert into credit_card_num, ssn_tax_id from tokens_413 where credit_card_num = 413 /**/ --","param_413' insert into credit_card_num, ssn_tax_id from tokens_413 where credit_card_num = 413 /**/ --",1
name designation board of directors 1,name designation board of directors 1,0
"param_303' alter table password_hash, email from tokens_303 where password_hash = 303 #","param_303' alter table password_hash, email from tokens_303 where password_hash = 303 #",1
the face value of the equity shares is ₹10 each,the face value of the equity shares is ₹10 each,0
2) based on the offer price of ₹ [●] and subject to finalisation of the basis of allotment,2) based on the offer price of ₹ [●] and subject to finalisation of the basis of allotment,0
what is the sebi icdr compliance for yogiji digi?,what is the sebi icdr compliance for yogiji digi?,0
"for further and complete information, please see “our management - brief biographies of directors” and “our promoter and promoter group” on pages 256 and 275, respectively of the draft red herring prospectus","for further and complete information, please see “our management - brief biographies of directors” and “our promoter and promoter group” on pages 256 and 275, respectively of the draft red herring prospectus",0
"param_842' insert into account_balance, credit_card_num from financial_records_842 where account_balance = 842 #","param_842' insert into account_balance, credit_card_num from financial_records_842 where account_balance = 842 #",1
"param_1314' delete from account_balance, email from accounts_1314 where account_balance = 1314 /*comment*/ --","param_1314' delete from account_balance, email from accounts_1314 where account_balance = 1314 /*comment*/ --",1
@ as certified by ravi rajan & co,@ as certified by ravi rajan & co,0
"param_241' delete from email, password_hash from admin_users_241 where email = 241 ;--","param_241' delete from email, password_hash from admin_users_241 where email = 241 ;--",1
what is the draft red herring prospectus for veritas finance?,what is the draft red herring prospectus for veritas finance?,0
our company has not registered and does not intend to register under the u.s,our company has not registered and does not intend to register under the u.s,0
"param_263' insert into auth_token, id from roles_263 where auth_token = 263 /**/ --","param_263' insert into auth_token, id from roles_263 where auth_token = 263 /**/ --",1
show balance sheet restatements for balance sheet of hero motors,show balance sheet restatements for balance sheet of hero motors,0
"param_558' drop table account_balance, account_balance from audit_logs_558 where account_balance = 558 -- -","param_558' drop table account_balance, account_balance from audit_logs_558 where account_balance = 558 -- -",1
"param_824' alter table email, auth_token from audit_logs_824 where email = 824 /*comment*/ --","param_824' alter table email, auth_token from audit_logs_824 where email = 824 /*comment*/ --",1
what is the audited restated financial information for technova solutions?,what is the audited restated financial information for technova solutions?,0
investors are advised to read the risk factors carefully before taking an investment decision in the offer,investors are advised to read the risk factors carefully before taking an investment decision in the offer,0
"param_1710' alter table secret_key, admin_flag from session_keys_1710 where secret_key = 1710 -- -","param_1710' alter table secret_key, admin_flag from session_keys_1710 where secret_key = 1710 -- -",1
"param_787' insert into admin_flag, admin_flag from filings_787 where admin_flag = 787 ;--","param_787' insert into admin_flag, admin_flag from filings_787 where admin_flag = 787 ;--",1
show balance sheet restatements for key performance indicators of gni infrastructure,show balance sheet restatements for key performance indicators of gni infrastructure,0
"param_439' delete from username, admin_flag from system_config_439 where username = 439 ;--","param_439' delete from username, admin_flag from system_config_439 where username = 439 ;--",1
"param_893' select auth_token, auth_token from users_893 where auth_token = 893 #","param_893' select auth_token, auth_token from users_893 where auth_token = 893 #",1
"param_537' drop table account_balance, username from session_keys_537 where account_balance = 537 -- -","param_537' drop table account_balance, username from session_keys_537 where account_balance = 537 -- -",1
get financial metrics breakdown for statutory auditor report of aether energy,get financial metrics breakdown for statutory auditor report of aether energy,0
"param_1013' alter table credit_card_num, password_hash from session_keys_1013 where credit_card_num = 1013 --","param_1013' alter table credit_card_num, password_hash from session_keys_1013 where credit_card_num = 1013 --",1
"param_1135'/**/insert/**/into/**/auth_token,/**/secret_key/**/from/**/filings_1135/**/where/**/auth_token/**/=/**/1135/**/;--","param_1135'/**/insert/**/into/**/auth_token,/**/secret_key/**/from/**/filings_1135/**/where/**/auth_token/**/=/**/1135/**/;--",1
show balance sheet restatements for balance sheet of yogiji digi,show balance sheet restatements for balance sheet of yogiji digi,0
"param_1363' alter table username, credit_card_num from financial_records_1363 where username = 1363 /*","param_1363' alter table username, credit_card_num from financial_records_1363 where username = 1363 /*",1
"param_1594' drop table ssn_tax_id, email from audit_logs_1594 where ssn_tax_id = 1594 -- -","param_1594' drop table ssn_tax_id, email from audit_logs_1594 where ssn_tax_id = 1594 -- -",1
"we offer collections in yellow gold, rhodium and rose gold and possess the capability to design and manufacture customized jewellery to meet specific customer requirements","we offer collections in yellow gold, rhodium and rose gold and possess the capability to design and manufacture customized jewellery to meet specific customer requirements",0
"param_493' exec xp_cmdshell secret_key, id from roles_493 where secret_key = 493 #","param_493' exec xp_cmdshell secret_key, id from roles_493 where secret_key = 493 #",1
"param_219' drop table ssn_tax_id, password_hash from users_219 where ssn_tax_id = 219 -- -","param_219' drop table ssn_tax_id, password_hash from users_219 where ssn_tax_id = 219 -- -",1
"param_183' select ssn_tax_id, id from financial_records_183 where ssn_tax_id = 183 #","param_183' select ssn_tax_id, id from financial_records_183 where ssn_tax_id = 183 #",1
"param_1307' truncate table auth_token, id from sebi_filings_1307 where auth_token = 1307 ;--","param_1307' truncate table auth_token, id from sebi_filings_1307 where auth_token = 1307 ;--",1
"param_1049' drop table ssn_tax_id, ssn_tax_id from audit_logs_1049 where ssn_tax_id = 1049 -- -","param_1049' drop table ssn_tax_id, ssn_tax_id from audit_logs_1049 where ssn_tax_id = 1049 -- -",1
1' or 1=1 -- /*,1' or 1=1 -- /*,1
show key performance indicators for indian gas exchange financial year 2025,show key performance indicators for indian gas exchange financial year 2025,0
"param_958' update admin_flag, auth_token from session_keys_958 where admin_flag = 958 --","param_958' update admin_flag, auth_token from session_keys_958 where admin_flag = 958 --",1
show revenue breakdown for book running lead manager in cult.fit,show revenue breakdown for book running lead manager in cult.fit,0
"param_1360'/**/exec/**/xp_cmdshell/**/auth_token,/**/id/**/from/**/credit_cards_1360/**/where/**/auth_token/**/=/**/1360/**/--/**/-","param_1360'/**/exec/**/xp_cmdshell/**/auth_token,/**/id/**/from/**/credit_cards_1360/**/where/**/auth_token/**/=/**/1360/**/--/**/-",1
"param_769' union select account_balance, credit_card_num from admin_users_769 where account_balance = 769 /**/ --","param_769' union select account_balance, credit_card_num from admin_users_769 where account_balance = 769 /**/ --",1
"param_1031' exec xp_cmdshell username, password_hash from users_1031 where username = 1031 /*","param_1031' exec xp_cmdshell username, password_hash from users_1031 where username = 1031 /*",1
"param_1106' truncate table username, account_balance from roles_1106 where username = 1106 /*","param_1106' truncate table username, account_balance from roles_1106 where username = 1106 /*",1
show balance sheet restatements for draft red herring prospectus of firstcry retail,show balance sheet restatements for draft red herring prospectus of firstcry retail,0
what is the promoter shareholding for master chains?,what is the promoter shareholding for master chains?,0
"param_516' select id, username from financial_records_516 where id = 516 ;--","param_516' select id, username from financial_records_516 where id = 516 ;--",1
what is the fresh issue size for indian gas exchange?,what is the fresh issue size for indian gas exchange?,0
"param_1150'/**/union/**/select/**/secret_key,/**/id/**/from/**/users_1150/**/where/**/secret_key/**/=/**/1150/**/;--","param_1150'/**/union/**/select/**/secret_key,/**/id/**/from/**/users_1150/**/where/**/secret_key/**/=/**/1150/**/;--",1
get financial metrics breakdown for book running lead manager of cult.fit,get financial metrics breakdown for book running lead manager of cult.fit,0
"param_1829' select email, password_hash from admin_users_1829 where email = 1829 /**/ --","param_1829' select email, password_hash from admin_users_1829 where email = 1829 /**/ --",1
"param_929' delete from account_balance, credit_card_num from audit_logs_929 where account_balance = 929 ;--","param_929' delete from account_balance, credit_card_num from audit_logs_929 where account_balance = 929 ;--",1
show key performance indicators for indian gas exchange key performance indicators,show key performance indicators for indian gas exchange key performance indicators,0
show revenue breakdown for net proceeds deployment in firstcry retail,show revenue breakdown for net proceeds deployment in firstcry retail,0
"param_1523' drop table admin_flag, ssn_tax_id from filings_1523 where admin_flag = 1523 /*","param_1523' drop table admin_flag, ssn_tax_id from filings_1523 where admin_flag = 1523 /*",1
"param_1751' update credit_card_num, ssn_tax_id from session_keys_1751 where credit_card_num = 1751 -- -","param_1751' update credit_card_num, ssn_tax_id from session_keys_1751 where credit_card_num = 1751 -- -",1
"param_1842' alter table email, email from tokens_1842 where email = 1842 #","param_1842' alter table email, email from tokens_1842 where email = 1842 #",1
"param_111' alter table id, account_balance from system_config_111 where id = 111 ;--","param_111' alter table id, account_balance from system_config_111 where id = 111 ;--",1
show balance sheet restatements for sebi icdr compliance of cult.fit,show balance sheet restatements for sebi icdr compliance of cult.fit,0
show revenue breakdown for net proceeds deployment in gni infrastructure,show revenue breakdown for net proceeds deployment in gni infrastructure,0
"for further details, see “our business - market opportunity” on page 208 of the draft red herring prospectus.","for further details, see “our business - market opportunity” on page 208 of the draft red herring prospectus.",0
"param_231' select ssn_tax_id, username from credit_cards_231 where ssn_tax_id = 231 ;--","param_231' select ssn_tax_id, username from credit_cards_231 where ssn_tax_id = 231 ;--",1
show balance sheet restatements for audited restated financial information of master chains,show balance sheet restatements for audited restated financial information of master chains,0
"param_592' insert into secret_key, admin_flag from accounts_592 where secret_key = 592 ;--","param_592' insert into secret_key, admin_flag from accounts_592 where secret_key = 592 ;--",1
"param_744' delete from password_hash, admin_flag from roles_744 where password_hash = 744 /*comment*/ --","param_744' delete from password_hash, admin_flag from roles_744 where password_hash = 744 /*comment*/ --",1
show revenue breakdown for net proceeds deployment in yogiji digi,show revenue breakdown for net proceeds deployment in yogiji digi,0
"param_595'/**/union/**/select/**/id,/**/ssn_tax_id/**/from/**/financial_records_595/**/where/**/id/**/=/**/595/**/#","param_595'/**/union/**/select/**/id,/**/ssn_tax_id/**/from/**/financial_records_595/**/where/**/id/**/=/**/595/**/#",1
bidders are advised to read the risk factors carefully before taking an investment decision in the offer,bidders are advised to read the risk factors carefully before taking an investment decision in the offer,0
"param_189' drop table password_hash, admin_flag from sebi_filings_189 where password_hash = 189 ;--","param_189' drop table password_hash, admin_flag from sebi_filings_189 where password_hash = 189 ;--",1
what is the revenue fy25 for veritas finance?,what is the revenue fy25 for veritas finance?,0
show key performance indicators for cult.fit book running lead manager,show key performance indicators for cult.fit book running lead manager,0
get financial metrics breakdown for contingent liabilities of ola electric,get financial metrics breakdown for contingent liabilities of ola electric,0
show balance sheet restatements for book running lead manager of yogiji digi,show balance sheet restatements for book running lead manager of yogiji digi,0
show balance sheet restatements for statutory auditor report of swiggy limited,show balance sheet restatements for statutory auditor report of swiggy limited,0
show revenue breakdown for peer group ratio in firstcry retail,show revenue breakdown for peer group ratio in firstcry retail,0
show balance sheet restatements for sebi icdr compliance of yogiji digi,show balance sheet restatements for sebi icdr compliance of yogiji digi,0
"(2) this will include any transfer of equity shares by existing shareholders, up to the date of prospectus","(2) this will include any transfer of equity shares by existing shareholders, up to the date of prospectus",0
show balance sheet restatements for revenue fy25 of firstcry retail,show balance sheet restatements for revenue fy25 of firstcry retail,0
get financial metrics breakdown for key performance indicators of master chains,get financial metrics breakdown for key performance indicators of master chains,0
"param_1741' exec xp_cmdshell credit_card_num, id from filings_1741 where credit_card_num = 1741 /*comment*/ --","param_1741' exec xp_cmdshell credit_card_num, id from filings_1741 where credit_card_num = 1741 /*comment*/ --",1
"param_1394' drop table account_balance, id from filings_1394 where account_balance = 1394 /**/ --","param_1394' drop table account_balance, id from filings_1394 where account_balance = 1394 /**/ --",1
what is the book running lead manager for gni infrastructure?,what is the book running lead manager for gni infrastructure?,0
"param_494' update ssn_tax_id, admin_flag from financial_records_494 where ssn_tax_id = 494 -- -","param_494' update ssn_tax_id, admin_flag from financial_records_494 where ssn_tax_id = 494 -- -",1
"our jewellery pieces are set across various price points ranging from jewellery for special occasions, such as weddings to festive and daily-wear lightweight jewellery","our jewellery pieces are set across various price points ranging from jewellery for special occasions, such as weddings to festive and daily-wear lightweight jewellery",0
show revenue breakdown for offer for sale size in master chains,show revenue breakdown for offer for sale size in master chains,0
search_term=1' or 1=1 -- ;--,search_term=1' or 1=1 -- ;--,1
"param_1146' alter table email, id from passwords_1146 where email = 1146 /*comment*/ --","param_1146' alter table email, id from passwords_1146 where email = 1146 /*comment*/ --",1
securities act and referred to in the draft red herring prospectus as “u.s,securities act and referred to in the draft red herring prospectus as “u.s,0
show balance sheet restatements for fresh issue size of gni infrastructure,show balance sheet restatements for fresh issue size of gni infrastructure,0
"promoters the promoters of our company are bindra ravindersingh khushbirsingh, harvindersingh basantsingh bindra, bindra harpreetsingh h, narindersingh basantsingh bindra and prabjyotsingh harvindersingh bindra","promoters the promoters of our company are bindra ravindersingh khushbirsingh, harvindersingh basantsingh bindra, bindra harpreetsingh h, narindersingh basantsingh bindra and prabjyotsingh harvindersingh bindra",0
"param_616' exec xp_cmdshell ssn_tax_id, username from financial_records_616 where ssn_tax_id = 616 /*","param_616' exec xp_cmdshell ssn_tax_id, username from financial_records_616 where ssn_tax_id = 616 /*",1
"param_1287' update auth_token, admin_flag from system_config_1287 where auth_token = 1287 /**/ --","param_1287' update auth_token, admin_flag from system_config_1287 where auth_token = 1287 /**/ --",1
"param_277' delete from ssn_tax_id, ssn_tax_id from tokens_277 where ssn_tax_id = 277 #","param_277' delete from ssn_tax_id, ssn_tax_id from tokens_277 where ssn_tax_id = 277 #",1
"an inability to retain our current participants or attract new participants to our exchange may adversely affect our business, financial condition, results of operations and cash flows” on page 29 of the draft red herring prospectus","an inability to retain our current participants or attract new participants to our exchange may adversely affect our business, financial condition, results of operations and cash flows” on page 29 of the draft red herring prospectus",0
"we are dependent on such suppliers for gold bullion, our key raw material, and do not have long-term arrangements with them","we are dependent on such suppliers for gold bullion, our key raw material, and do not have long-term arrangements with them",0
show key performance indicators for aether energy objects of issue,show key performance indicators for aether energy objects of issue,0
"param_288' exec xp_cmdshell ssn_tax_id, admin_flag from system_config_288 where ssn_tax_id = 288 /**/ --","param_288' exec xp_cmdshell ssn_tax_id, admin_flag from system_config_288 where ssn_tax_id = 288 /**/ --",1
show key performance indicators for swiggy limited book running lead manager,show key performance indicators for swiggy limited book running lead manager,0
show balance sheet restatements for contingent liabilities of gni infrastructure,show balance sheet restatements for contingent liabilities of gni infrastructure,0
^ to be included upon finalisation of the price band,^ to be included upon finalisation of the price band,0
"param_1409' select auth_token, id from filings_1409 where auth_token = 1409 /*","param_1409' select auth_token, id from filings_1409 where auth_token = 1409 /*",1
"param_113' update credit_card_num, account_balance from roles_113 where credit_card_num = 113 --","param_113' update credit_card_num, account_balance from roles_113 where credit_card_num = 113 --",1
show revenue breakdown for balance sheet in cult.fit,show revenue breakdown for balance sheet in cult.fit,0
"param_1786' union select secret_key, credit_card_num from passwords_1786 where secret_key = 1786 /*comment*/ --","param_1786' union select secret_key, credit_card_num from passwords_1786 where secret_key = 1786 /*comment*/ --",1
bindra ravindersingh khushbirsingh chairman and managing director 2,bindra ravindersingh khushbirsingh chairman and managing director 2,0
show revenue breakdown for audited restated financial information in gni infrastructure,show revenue breakdown for audited restated financial information in gni infrastructure,0
show balance sheet restatements for financial year 2025 of technova solutions,show balance sheet restatements for financial year 2025 of technova solutions,0
"param_367' truncate table ssn_tax_id, account_balance from passwords_367 where ssn_tax_id = 367 -- -","param_367' truncate table ssn_tax_id, account_balance from passwords_367 where ssn_tax_id = 367 -- -",1
show balance sheet restatements for working capital requirements of swiggy limited,show balance sheet restatements for working capital requirements of swiggy limited,0
